staff_pick,name_len_clean,blurb_len_clean,staff_pick.1,show_feature_image,video,goal_usd,project_duration_days
False,1,18,False,False,False,12547.9961,7
False,7,20,False,False,True,7500.0,29
False,9,19,False,False,False,30000.0,30
False,4,12,False,False,True,3000.0,44
False,4,19,False,False,True,1737.748866,29
False,10,17,False,False,True,6500.0,32
False,2,18,False,False,False,1000.0,15
False,5,19,False,False,True,9477.83448,59
False,3,22,False,False,False,10000.0,25
False,7,18,False,False,True,50000.0,34
False,4,18,False,False,True,673.86882,59
False,3,22,False,False,False,764.3799,46
False,3,17,False,False,True,1000.0,30
False,3,19,False,False,True,1202.7905,32
False,6,16,False,False,True,5000.0,35
False,11,15,False,False,True,5000.0,30
False,7,20,False,True,True,2002.0,10
False,4,17,False,False,False,499.78884,29
False,4,22,False,False,False,25000.0,59
True,8,21,False,False,True,10000.0,30
False,6,20,False,False,True,9924.76493,44
False,2,23,False,False,False,15000.0,41
False,1,17,False,False,False,2124.49994,55
False,8,18,False,False,True,5971.768,31
False,3,21,False,False,True,17500.0,22
False,7,18,False,False,True,608.2392100000001,60
False,6,11,False,False,True,20000.0,30
False,11,14,False,False,True,25000.0,30
False,7,17,False,False,False,3818.89285,30
False,3,14,False,False,True,22000.0,29
False,7,20,False,False,False,10000.0,30
False,2,6,False,False,True,12583.0,25
False,9,26,False,False,True,1200.0,30
False,5,16,False,False,False,5000.0,53
False,7,24,False,False,True,20.0,30
False,4,17,False,False,True,4000.0,30
False,7,17,False,False,True,10059.806,30
False,2,19,False,False,False,10.0,30
False,2,14,False,False,False,250.0,30
False,5,24,False,False,True,63.3179895,30
True,3,17,False,False,True,21283.048600000002,27
False,8,24,False,False,True,742.3813140000001,17
False,9,17,False,False,False,970.7847750000001,32
False,5,15,False,False,False,2000.0,30
True,4,15,False,False,True,1459.33206,29
True,9,22,False,False,True,15000.0,48
False,1,23,False,False,True,349.9313272,22
False,5,14,False,False,True,5387.72205,59
False,5,16,False,False,False,15000.0,30
False,3,18,False,False,False,3000.0,30
False,3,13,False,False,False,873.880343,15
False,9,11,False,False,False,1000.0,21
False,2,17,False,False,False,623.1997299999999,30
False,7,10,False,False,True,30000.0,30
False,8,8,False,False,True,100.0,30
False,6,19,False,False,True,1288.4494,29
True,6,16,False,False,True,10561.8927,31
False,3,17,False,False,True,2032.3036,29
False,3,14,False,False,True,15000.0,21
False,2,15,False,False,True,38000.0,24
False,7,21,False,False,True,11748.534399999999,45
False,7,21,False,False,True,3356.85,29
True,5,23,False,True,True,50000.0,29
False,6,18,False,False,True,3400.0,29
False,4,25,False,False,False,42000.0,59
False,2,22,False,False,False,1000.0,15
False,6,18,False,False,True,5000.0,23
False,1,16,False,False,True,2500.0,20
False,3,15,False,False,True,5000.0,30
False,1,21,False,False,True,1500.0,29
False,4,23,False,False,False,75.182035,20
False,8,22,False,True,False,300.0,29
False,1,21,False,False,True,3.0,26
False,3,18,False,False,True,37500.0,30
True,3,21,False,False,True,3085.2152,29
False,7,20,False,True,True,9500.0,30
False,9,18,False,False,True,30000.0,31
False,2,13,False,False,True,6000.0,59
True,5,23,False,False,True,1000.0,44
False,5,19,False,False,False,1500.0,25
False,6,18,False,False,True,8000.0,30
False,9,26,False,False,True,25000.0,35
False,6,17,False,False,False,25000.0,60
False,8,18,False,False,True,3700.0,21
False,1,21,False,False,True,1253750.28,59
True,10,17,False,False,True,39816.347200000004,29
False,8,18,False,False,True,21201.3086,29
False,3,18,False,False,False,25000.0,29
True,6,18,False,False,True,3500.0,33
False,5,15,False,False,False,1597.6191,29
False,7,23,False,False,True,150.0,30
False,6,25,False,True,True,500.0,30
False,4,19,False,False,True,1000.0,13
False,1,25,False,False,True,3000.0,24
False,8,18,False,False,True,10000.0,29
False,6,20,False,False,False,12551.0041,39
False,4,21,False,False,False,7322.496,59
False,1,15,False,False,True,2000.0,19
True,9,17,False,False,True,80000.0,29
False,2,12,False,False,False,15000.0,59
False,5,19,False,False,True,11000.0,29
False,3,18,False,False,False,10000.0,29
False,1,19,False,False,False,1776.0,18
True,5,18,False,False,True,20000.0,45
False,8,22,False,False,True,50000.0,59
False,3,19,False,False,True,26000.0,29
True,6,22,False,False,True,32787.6018,30
False,6,24,False,False,True,5000.0,29
False,3,17,False,False,True,4000.0,30
False,4,14,False,False,True,600.0,25
False,5,16,False,False,True,1250.0,29
False,5,15,False,False,False,2452.454373,39
False,2,20,False,True,False,1200.0,32
False,5,15,False,False,True,5000.0,29
False,3,18,False,False,False,3820.92985,29
False,9,8,False,False,False,27000.0,59
False,5,24,False,False,True,21000.0,29
False,8,6,False,True,True,3366.411675,59
False,4,21,False,False,False,2000.0,29
False,4,17,False,False,True,9000.0,29
True,1,19,False,False,True,3130.4979249999997,30
False,4,8,False,False,False,600.0,23
False,5,21,False,False,True,1500.0,39
False,4,13,False,False,False,6243.748449999999,29
False,4,24,False,False,False,250.0,15
False,2,18,False,False,True,1002.69494,3
False,4,19,False,False,True,5953.2880000000005,29
False,5,17,False,False,False,4606.663860000001,59
False,5,18,False,False,True,10000.0,29
False,7,20,False,False,False,14366.804600000001,29
False,6,26,False,False,True,2963.5536,29
False,2,19,False,False,True,4000.0,30
False,10,21,False,False,True,27000.0,45
False,6,20,False,False,False,35000.0,29
False,2,11,False,False,False,9556.686539999999,19
False,2,20,False,False,True,16008.74295,30
False,3,22,False,False,False,500.0,33
False,1,12,False,False,True,2500.0,29
False,4,14,False,False,False,21.4699779,15
False,9,17,False,False,False,2498.9442,29
False,5,20,False,False,False,1000.0,29
False,3,8,False,False,True,5000.0,29
False,5,20,False,False,False,2200.0,15
True,3,17,False,False,True,6370.3315,59
False,4,15,False,False,False,6210.7172,59
False,4,20,False,False,True,500.0,28
False,6,20,False,False,True,1400.0,30
False,9,11,False,False,False,250.0,9
False,5,14,False,False,True,5000.0,29
False,2,18,False,False,True,5261.97144,19
False,2,21,False,False,False,444.27927999999997,54
False,7,17,False,False,True,23000.0,37
False,2,19,False,False,True,41985.05355,59
False,7,14,False,False,False,5500.0,30
False,3,20,False,False,True,3300.0,24
False,8,21,False,False,True,6000.0,30
False,2,24,False,False,False,50000.0,29
False,4,21,False,False,True,780.0,30
True,5,16,False,False,True,15000.0,29
True,9,19,False,False,True,50000.0,34
False,4,17,False,False,True,2000.0,59
False,4,12,False,False,True,11000.0,20
False,6,21,False,False,True,1061.85406,29
False,3,20,False,False,False,5000.0,44
False,6,15,False,False,True,6000.0,20
False,10,18,False,False,False,623.25644,24
False,9,18,False,False,True,50000.0,29
True,3,16,False,False,True,29698.64903,30
False,4,16,False,False,False,15000.0,30
False,9,19,False,False,True,47041.606131,45
False,5,15,False,False,False,26538.433,20
True,9,20,False,False,True,18359.17905,29
False,7,18,False,False,True,50000.0,45
False,7,20,False,False,True,2653.750325,29
False,7,19,False,False,False,425.0,31
False,8,17,False,False,True,20000.0,32
False,3,19,False,False,True,33000.0,33
False,5,19,False,False,False,7000.0,29
True,5,11,False,False,True,75000.0,29
False,6,20,False,False,True,500.0,29
False,3,18,False,False,False,2000.0,29
False,4,19,False,False,False,500.0,29
False,5,19,False,False,True,10000.0,30
False,8,21,False,False,True,5000.0,30
False,9,21,False,False,True,5000.0,30
False,8,20,False,False,True,530.032715,59
False,3,17,False,False,True,2750.0,30
False,3,10,False,False,True,1000.0,20
False,2,21,False,False,True,10000.0,60
False,10,23,False,False,True,1100.0,34
False,7,18,False,False,True,3201.74859,30
False,5,20,False,False,True,5000.0,29
False,8,20,False,False,False,10464.71831125,29
False,7,19,False,False,True,26405.289500000003,48
False,4,21,False,False,True,3733.0937400000003,59
False,2,22,False,False,True,89175.9249,30
False,3,9,False,False,True,100000.0,30
False,3,16,False,False,False,30.411960500000003,30
False,3,20,False,False,False,6000.0,29
False,2,17,False,False,True,6500.0,29
False,4,19,False,False,True,5000.0,30
False,10,20,False,False,True,10000.0,4
False,4,20,False,False,True,3279.47703,21
False,8,17,False,False,True,7500.0,30
False,5,26,False,False,True,753.2181,59
False,6,25,False,False,True,14300.0,30
False,2,20,False,False,False,700.0,29
False,3,19,False,False,True,250.0,29
False,6,23,False,False,False,800000.0,29
False,8,18,False,False,True,4464.60132,20
True,5,19,False,False,False,46019.9988,49
False,3,23,False,False,True,1784.47605,30
False,7,20,False,False,True,75000.0,30
False,5,25,False,False,False,2629.8736750000003,29
False,3,16,False,False,True,14985.8982,31
False,8,16,False,False,True,10000.0,30
False,5,16,False,True,True,2500.0,30
False,1,16,False,False,False,2700.125175,32
False,9,18,False,False,True,65000.0,30
False,1,19,False,False,True,979.3839999999999,13
True,5,17,False,False,True,50000.0,32
False,7,20,False,False,True,20000.0,30
False,2,16,False,False,True,80000.0,30
False,3,17,False,False,False,25000.0,29
True,5,18,False,False,False,140.0,7
False,5,18,False,False,True,1265.5798200000002,29
False,7,8,False,False,True,10000.0,30
False,4,14,False,False,True,4000.0,30
False,1,21,False,False,False,5000.0,9
False,7,16,False,False,True,20000.0,45
False,4,9,False,False,True,1000.0,29
False,7,19,False,False,True,20000.0,21
False,1,20,False,False,True,937.5035174999999,29
True,9,14,False,False,True,1000.0,14
False,5,12,False,False,False,1500.0,30
False,3,13,False,False,False,1000.0,20
False,2,21,False,False,True,3000.0,59
False,5,19,False,False,True,15431.6344,29
True,5,14,False,False,False,1787.175225,30
False,4,19,False,False,True,1255.10041,21
False,3,23,False,False,False,10000.0,29
False,3,18,False,False,False,10000.0,29
False,4,22,False,False,False,2492.7989199999997,59
False,7,19,False,False,True,36000.0,30
False,3,17,False,False,False,3000.0,36
False,3,26,False,False,False,2142.95511,19
False,5,22,False,False,True,1000.0,29
False,6,16,False,False,True,2011.9612,20
False,1,20,False,False,False,100000.0,29
False,6,22,False,False,False,350.0,14
False,6,17,False,False,True,762.91093,30
True,1,15,False,False,True,1000.0,13
True,8,20,False,False,True,40000.0,44
False,3,18,False,False,True,623.251,29
False,6,20,False,False,True,11000.0,29
False,4,18,False,False,True,30000.0,29
False,3,22,False,False,True,25000.0,29
False,7,21,False,False,True,15000.0,60
True,2,15,False,False,True,4611.971759999999,21
True,3,15,False,False,True,9500.0,33
True,4,15,False,False,True,9000.0,24
False,7,24,False,False,True,5000.0,27
False,5,16,False,False,False,611.972635,23
False,6,14,False,False,True,1295.14554,30
False,3,22,False,False,False,8197.6083,60
False,6,17,False,False,True,1216.24021,30
False,1,13,False,False,True,385.6822067,44
False,7,24,False,False,True,2833.4334,59
False,5,17,False,False,True,7500.0,29
False,2,23,False,False,True,500.0,19
True,5,12,False,False,True,17000.0,29
False,4,5,False,False,True,500.0,30
False,1,25,False,False,False,5000.0,29
False,10,22,False,True,True,10000.0,31
False,1,15,False,False,True,53112.4985,29
False,2,22,False,False,True,623.1997299999999,29
True,3,17,False,False,True,17083.372499999998,30
False,1,14,False,False,False,10000.0,59
True,5,18,False,False,True,3500.0,21
False,3,25,False,False,False,2290.1252999999997,14
False,8,20,False,False,True,5427.0,28
False,8,21,False,False,True,2500.0,29
False,2,17,False,False,True,3750.0,32
False,1,22,False,False,False,20000.0,29
True,4,9,False,False,True,5000.0,30
False,7,25,False,False,True,300000.0,29
False,8,26,False,False,True,1750.105,26
False,3,11,False,False,False,500.0,29
False,4,17,False,False,True,120.0,6
False,5,15,False,False,True,781.4165150000001,29
False,7,24,False,False,False,4235.4486,13
False,9,18,False,False,True,1200.0,11
False,1,18,False,False,False,3000.0,29
False,3,6,False,False,False,3706.8496149999996,30
False,2,20,False,False,True,75318.22499999999,59
False,2,13,False,False,True,8000.0,59
False,3,20,False,False,True,10374.4485,30
False,7,22,False,False,True,3060.272589,52
False,6,19,False,False,True,483.6374685,7
True,9,21,False,True,True,5613.408315000001,31
True,3,19,False,False,True,11211.4494,25
False,4,17,False,False,True,12157.9808,29
False,7,19,False,False,True,26331.92125,29
False,4,24,False,False,False,7000.0,29
False,3,21,False,False,True,2000.0,30
False,5,10,False,False,True,25000.0,43
False,8,20,False,False,True,1000.0,7
False,9,22,False,False,False,2000.0,60
False,3,3,False,False,False,15225.161199999999,30
False,3,15,False,False,True,1824.165075,28
False,2,18,False,False,True,30000.0,30
False,6,19,False,False,True,200.0,30
False,2,21,False,False,False,1000.0,44
False,5,11,False,False,True,8597.396219999999,20
False,4,14,False,False,True,1500.0,41
False,4,13,False,False,False,282.7932593,29
False,8,18,False,False,True,9500.0,30
False,3,15,False,False,False,12623.585,29
False,8,14,False,False,True,643.8113500000001,3
False,7,22,False,False,True,2300.0,40
False,2,16,False,False,True,10000.0,21
False,2,11,False,False,False,2500.0,59
False,3,25,False,False,False,3000.0,30
False,3,23,False,True,True,2000.0,7
True,6,25,False,False,False,307.3839775,6
False,5,17,False,False,True,374.52856199999997,30
False,9,23,False,False,False,5000.0,29
False,6,8,False,False,False,42.6899812,7
False,2,17,False,False,False,430.3957805,20
False,6,22,False,False,False,600.0,14
True,6,14,False,False,True,10000.0,60
False,6,13,False,False,True,16045.612350000001,30
False,4,19,False,False,True,299000.0,45
True,6,22,False,False,True,500.0,6
False,5,19,False,False,True,3050.640625,30
False,4,22,False,False,True,21692.9622,45
False,4,12,False,False,False,247.315086,30
False,2,14,False,False,False,6500.0,29
False,7,25,False,False,True,39500.0,60
False,3,20,False,False,True,500.0,34
False,9,22,False,False,False,1600.0,29
False,3,21,False,False,False,525000.0,58
False,5,19,False,False,True,703.37822436,59
False,2,12,False,False,False,1490.9506800000001,9
False,4,25,False,False,True,2000.0,28
False,2,20,False,False,True,24563.9892,34
False,4,22,False,False,False,15299.315875,29
False,8,19,False,False,False,5000.0,51
False,4,21,False,False,True,1593.4494300000001,39
False,6,7,False,False,False,3135.9051,30
False,3,13,False,False,False,1500.0,29
False,2,7,False,False,False,100.0,6
False,6,21,False,False,True,75000.0,20
False,5,19,False,False,True,1000.0,60
False,8,15,False,False,False,75.898448,6
False,8,16,False,False,True,50000.0,59
False,8,20,False,False,True,5151.6848,30
False,4,9,False,False,False,26000.0,36
False,4,21,False,False,True,2500.0,29
False,3,19,False,False,True,23321.43946,29
False,3,19,False,False,True,1524.4647,29
True,4,16,False,False,True,45000.0,38
False,9,23,False,False,True,433.96588900000006,30
True,7,19,False,False,True,3500.0,30
False,6,18,False,False,True,42737.624,30
False,3,26,False,False,True,2500.0,30
False,4,18,False,False,True,1850.0,30
False,4,11,False,False,True,1000.0,30
False,2,14,False,False,False,5400.25035,60
False,4,17,False,False,False,6731.698985,29
False,9,21,False,False,True,6994.3512,19
False,2,23,False,False,True,10000.0,29
False,9,21,False,False,False,2055.2244,29
False,1,17,False,False,True,262.63195,30
False,3,21,False,False,True,575.0,60
False,4,11,False,False,False,802.8158784,30
True,9,19,False,False,True,7770.18888,30
False,6,19,False,False,False,915.1441725000001,29
False,4,19,False,False,True,292.1605,49
False,7,20,False,False,True,20000.0,30
False,7,17,False,False,False,7500.0,14
False,4,7,False,False,False,500.0,21
False,6,17,False,False,True,2700.0,29
False,4,22,False,False,True,2300.0,29
False,4,20,False,False,False,5000.0,48
False,6,19,False,False,False,450.0,21
False,5,21,False,False,True,2000.0,30
True,6,21,False,False,True,50000.0,30
True,5,22,False,False,False,789.81954,26
False,8,22,False,False,True,31000.0,50
True,3,15,False,False,True,1475.0,11
False,7,14,False,False,False,150000.0,29
False,4,20,False,False,False,570.18084,23
False,2,15,False,False,True,2663.510225,30
False,7,5,False,False,False,100000.0,57
False,5,20,False,False,True,250.0,7
False,2,16,False,False,False,5000.0,59
False,4,19,False,False,True,2134.64942,35
False,6,14,False,False,True,593.9785439999999,30
False,9,22,False,False,False,500.0,28
False,9,17,False,False,True,77701.9896,30
False,8,16,False,False,True,4278.82996,30
False,6,9,False,False,False,1700.0,30
False,3,14,False,False,False,15000.0,7
False,6,20,False,False,True,200.0,30
False,3,14,False,False,True,1500.0,30
False,4,24,False,False,True,600.0,15
